Freq.	V(n003)	V(n002)	V(n001)	I(C1)	I(L1)	I(R2)	I(R1)	I(V1)
1.32767341474611e+07	1.95927519526931e-09,-3.13772417650827e-05	9.99999999834426e-01,2.64709821434575e-06	1.00000000000000e+00,1.35525271560688e-20	3.03928097648668e-09,1.89780474436439e-13	1.78419854940313e-06,-2.85247652407945e-02	1.78115926842665e-06,-2.85247652409843e-02	-1.78419898587268e-06,2.85247652407945e-02	-1.78419941221364e-06,2.85247652407945e-02
1.33073401805680e+07	1.95025778283820e-09,-3.13050761121615e-05	9.99999999835187e-01,2.64101005744476e-06	1.00000000000000e+00,-1.35525271560688e-20	3.03928097654131e-09,1.89342500158595e-13	1.77600090173854e-06,-2.84591601017756e-02	1.77296162076200e-06,-2.84591601019650e-02	-1.77599912745589e-06,2.84591601017756e-02	-1.77599940798245e-06,2.84591601017756e-02
1.33380167678678e+07	1.94128180165345e-09,-3.12330764356322e-05	9.99999999835944e-01,2.63493590291581e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097659569e-09,1.88905529755808e-13	1.76784091884337e-06,-2.83937058503859e-02	1.76480163786678e-06,-2.83937058505748e-02	-1.76784114167473e-06,2.83937058503859e-02	-1.76784124050755e-06,2.83937058503859e-02
1.33687640720048e+07	1.93234706135580e-09,-3.11612423537600e-05	9.99999999836698e-01,2.62887571855425e-06	1.00000000000000e+00,-1.35525271560688e-20	3.03928097664983e-09,1.88469560911304e-13	1.75971842766374e-06,-2.83284021395933e-02	1.75667914668709e-06,-2.83284021397818e-02	-1.75971785036309e-06,2.83284021395933e-02	-1.75971763383131e-06,2.83284021395934e-02
1.33995822559980e+07	1.92345337246056e-09,-3.10895734856876e-05	9.99999999837448e-01,2.62282947222964e-06	1.00000000000000e+00,-1.35525271560688e-20	3.03928097670371e-09,1.88034591313618e-13	1.75163325594085e-06,-2.82632486231643e-02	1.74859397496415e-06,-2.82632486233524e-02	-1.75163284260402e-06,2.82632486231643e-02	-1.75163222593255e-06,2.82632486231643e-02
1.34304714832425e+07	1.91460054635369e-09,-3.10180694514339e-05	9.99999999838195e-01,2.61679713188536e-06	1.00000000000000e+00,-1.35525271560688e-20	3.03928097675734e-09,1.87600618656588e-13	1.74358523220739e-06,-2.81982449556614e-02	1.74054595123063e-06,-2.81982449558490e-02	-1.74358492203650e-06,2.81982449556614e-02	-1.74358501681127e-06,2.81982449556614e-02
1.34614319175098e+07	1.90578839528773e-09,-3.09467298718916e-05	9.99999999838939e-01,2.61077866553856e-06	1.00000000000000e+00,-1.35525271560688e-20	3.03928097681074e-09,1.87167640639331e-13	1.73557418578384e-06,-2.81333907924416e-02	1.73253490480703e-06,-2.81333907926287e-02	-1.73557408866054e-06,2.81333907924416e-02	-1.73557418747805e-06,2.81333907924416e-02
1.34924637229491e+07	1.89701673237785e-09,-3.08755543688255e-05	9.99999999839679e-01,2.60477404127995e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097686388e-09,1.86735654966243e-13	1.72759994677491e-06,-2.80686857896546e-02	1.72456066579805e-06,-2.80686857898413e-02	-1.72760034247614e-06,2.80686857896546e-02	-1.72759973793291e-06,2.80686857896546e-02
1.35235670640879e+07	1.88828537159787e-09,-3.08045425648700e-05	9.99999999840415e-01,2.59878322727357e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097691678e-09,1.86304659346979e-13	1.71966234606589e-06,-2.80041296042410e-02	1.71662306508897e-06,-2.80041296044273e-02	-1.71966129076126e-06,2.80041296042410e-02	-1.71966166817583e-06,2.80041296042410e-02
1.35547421058331e+07	1.87959412777632e-09,-3.07336940835279e-05	9.99999999841148e-01,2.59280619175674e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097696944e-09,1.85874651496443e-13	1.71176121531908e-06,-2.79397218939304e-02	1.70872193434211e-06,-2.79397218941162e-02	-1.71176291532098e-06,2.79397218939304e-02	-1.71176361618564e-06,2.79397218939304e-02
1.35859890134716e+07	1.87094281659253e-09,-3.06630085491674e-05	9.99999999841878e-01,2.58684290303982e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097702185e-09,1.85445629134776e-13	1.70389638697023e-06,-2.78754623172395e-02	1.70085710599321e-06,-2.78754623174249e-02	-1.70389684162819e-06,2.78754623172395e-02	-1.70389648701530e-06,2.78754623172395e-02
1.36173079526714e+07	1.86233125457269e-09,-3.05924855870210e-05	9.99999999842605e-01,2.58089332950606e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097707403e-09,1.85017589987344e-13	1.69606769422497e-06,-2.78113505334704e-02	1.69302841324790e-06,-2.78113505336554e-02	-1.69606665876594e-06,2.78113505334704e-02	-1.69606755662244e-06,2.78113505334704e-02
1.36486990894823e+07	1.85375925908600e-09,-3.05221248231830e-05	9.99999999843328e-01,2.57495743961140e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097712596e-09,1.84590531784728e-13	1.68827497105530e-06,-2.77473862027090e-02	1.68523569007818e-06,-2.77473862028936e-02	-1.68827475945626e-06,2.77473862027090e-02	-1.68827500601765e-06,2.77473862027090e-02
1.36801625903372e+07	1.84522664834073e-09,-3.04519258846075e-05	9.99999999844048e-01,2.56903520188434e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097717766e-09,1.84164452262706e-13	1.68051805219603e-06,-2.76835689858227e-02	1.67747877121885e-06,-2.76835689860068e-02	-1.68051755461609e-06,2.76835689858227e-02	-1.68051701621152e-06,2.76835689858227e-02
1.37116986220523e+07	1.83673324138046e-09,-3.03818883991070e-05	9.99999999844764e-01,2.56312658492579e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097722912e-09,1.83739349162249e-13	1.67279677314128e-06,-2.76198985444590e-02	1.66975749216405e-06,-2.76198985446427e-02	-1.67279743696749e-06,2.76198985444590e-02	-1.67279722518288e-06,2.76198985444590e-02
1.37433073518285e+07	1.82827885808014e-09,-3.03120119953496e-05	9.99999999845478e-01,2.55723155740885e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097728034e-09,1.83315220229501e-13	1.66511097014105e-06,-2.75563745410436e-02	1.66207168916377e-06,-2.75563745412269e-02	-1.66510962106637e-06,2.75563745410436e-02	-1.66511017596349e-06,2.75563745410436e-02
1.37749889472523e+07	1.81986331914236e-09,-3.02422963028576e-05	9.99999999846188e-01,2.55135008807865e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097733132e-09,1.82892063215775e-13	1.65746048019766e-06,-2.74929966387786e-02	1.65442119922033e-06,-2.74929966389615e-02	-1.65746008871782e-06,2.74929966387786e-02	-1.65745950653218e-06,2.74929966387786e-02
1.38067435762961e+07	1.81148644609348e-09,-3.01727409520055e-05	9.99999999846894e-01,2.54548214575226e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097738208e-09,1.82469875877533e-13	1.64984514106237e-06,-2.74297645016407e-02	1.64680586008499e-06,-2.74297645018232e-02	-1.64984525083879e-06,2.74297645016407e-02	-1.64984521688893e-06,2.74297645016407e-02
1.38385714073200e+07	1.80314806127988e-09,-3.01033455740176e-05	9.99999999847598e-01,2.53962769931841e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097743260e-09,1.82048655976380e-13	1.64226479123187e-06,-2.73666777943794e-02	1.63922551025444e-06,-2.73666777945615e-02	-1.64226630379030e-06,2.73666777943794e-02	-1.64226548804436e-06,2.73666777943794e-02
1.38704726090719e+07	1.79484798786419e-09,-3.00341098009667e-05	9.99999999848298e-01,2.53378671773742e-06	1.00000000000000e+00,-6.77626357803440e-21	3.03928097748288e-09,1.81628401279051e-13	1.63471926994493e-06,-2.73037361825154e-02	1.63167998896744e-06,-2.73037361826970e-02	-1.63471965848929e-06,2.73037361825154e-02	-1.63472031999845e-06,2.73037361825154e-02
1.39024473506888e+07	1.78658604982152e-09,-2.99650332657716e-05	9.99999999848995e-01,2.52795917004101e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097753294e-09,1.81209109557397e-13	1.62720841717891e-06,-2.72409393323384e-02	1.62416913620138e-06,-2.72409393325196e-02	-1.62720770765780e-06,2.72409393323384e-02	-1.62720789376181e-06,2.72409393323384e-02
1.39344958016976e+07	1.77836207193575e-09,-2.98961156021954e-05	9.99999999849689e-01,2.52214502533207e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097758277e-09,1.80790778588377e-13	1.61973207364645e-06,-2.71782869109059e-02	1.61669279266887e-06,-2.71782869110867e-02	-1.61973045129583e-06,2.71782869109059e-02	-1.61973002832383e-06,2.71782869109059e-02
1.39666181320160e+07	1.77017587979581e-09,-2.98273564448435e-05	9.99999999850380e-01,2.51634425278460e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097763236e-09,1.80373406154039e-13	1.61229008079201e-06,-2.71157785860410e-02	1.60925079981438e-06,-2.71157785862214e-02	-1.61228788940338e-06,2.71157785860410e-02	-1.61228854267392e-06,2.71157785860410e-02
1.39988145119534e+07	1.76202729979197e-09,-2.97587554291618e-05	9.99999999851067e-01,2.51055682164349e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097768173e-09,1.79956990041518e-13	1.60488228078857e-06,-2.70534140263308e-02	1.60184299981088e-06,-2.70534140265107e-02	-1.60488121834147e-06,2.70534140263307e-02	-1.60488161782268e-06,2.70534140263307e-02
1.40310851122118e+07	1.75391615911216e-09,-2.96903121914345e-05	9.99999999851751e-01,2.50478270122437e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097773087e-09,1.79541528043018e-13	1.59750851653424e-06,-2.69911929011246e-02	1.59446923555651e-06,-2.69911929013041e-02	-1.59750924174908e-06,2.69911929011246e-02	-1.59750925377011e-06,2.69911929011246e-02
1.40634301038867e+07	1.74584228573832e-09,-2.96220263687825e-05	9.99999999852432e-01,2.49902186091339e-06	1.00000000000000e+00,-6.77626357803440e-21	3.03928097777979e-09,1.79127017955799e-13	1.59016863164898e-06,-2.69291148805323e-02	1.58712935067120e-06,-2.69291148807114e-02	-1.59016837054315e-06,2.69291148805323e-02	-1.59016781253740e-06,2.69291148805323e-02
1.40958496584681e+07	1.73780550844273e-09,-2.95538975991612e-05	9.99999999853110e-01,2.49327427016719e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097782848e-09,1.78713457582172e-13	1.58286247047122e-06,-2.68671796354223e-02	1.57982318949339e-06,-2.68671796356011e-02	-1.58286458652878e-06,2.68671796354223e-02	-1.58286457008217e-06,2.68671796354223e-02
1.41283439478411e+07	1.72980565678440e-09,-2.94859255213585e-05	9.99999999853785e-01,2.48753989851262e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097787695e-09,1.78300844729480e-13	1.57558987805460e-06,-2.68053868374204e-02	1.57255059707672e-06,-2.68053868375987e-02	-1.57558831881782e-06,2.68053868374204e-02	-1.57558861246798e-06,2.68053868374204e-02
1.41609131442874e+07	1.72184256110543e-09,-2.94181097749934e-05	9.99999999854457e-01,2.48181871554658e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097792520e-09,1.77889177210091e-13	1.56835070016468e-06,-2.67437361589071e-02	1.56531141918675e-06,-2.67437361590850e-02	-1.56834913829842e-06,2.67437361589071e-02	-1.56834903464187e-06,2.67437361589071e-02
1.41935574204854e+07	1.71391605252744e-09,-2.93504500005136e-05	9.99999999855126e-01,2.47611069093595e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097797322e-09,1.77478452841386e-13	1.56114478327565e-06,-2.66822272730167e-02	1.55810550229767e-06,-2.66822272731942e-02	-1.56114465224853e-06,2.66822272730167e-02	-1.56114401761442e-06,2.66822272730167e-02
1.42262769495119e+07	1.70602596294798e-09,-2.92829458391937e-05	9.99999999855791e-01,2.47041579441737e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097802103e-09,1.77068669445744e-13	1.55397197456710e-06,-2.66208598536354e-02	1.55093269358908e-06,-2.66208598538124e-02	-1.55397127158511e-06,2.66208598536353e-02	-1.55397174239624e-06,2.66208598536353e-02
1.42590719048427e+07	1.69817212503696e-09,-2.92155969331333e-05	9.99999999856454e-01,2.46473399579703e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097806861e-09,1.76659824850535e-13	1.54683212192076e-06,-2.65596335753991e-02	1.54379284094269e-06,-2.65596335755757e-02	-1.54683138903020e-06,2.65596335753991e-02	-1.54683220898733e-06,2.65596335753991e-02
1.42919424603533e+07	1.69035437223307e-09,-2.91484029252553e-05	9.99999999857114e-01,2.45906526495063e-06	1.00000000000000e+00,-6.77626357803440e-21	3.03928097811597e-09,1.76251916888107e-13	1.53972507391727e-06,-2.64985481136922e-02	1.53668579293916e-06,-2.64985481138685e-02	-1.53972500458378e-06,2.64985481136922e-02	-1.53972541738767e-06,2.64985481136922e-02
1.43248887903200e+07	1.68257253874033e-09,-2.90813634593039e-05	9.99999999857770e-01,2.45340957182314e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097816312e-09,1.75844943395770e-13	1.53265067983301e-06,-2.64376031446459e-02	1.52961139885485e-06,-2.64376031448217e-02	-1.53264972552383e-06,2.64376031446459e-02	-1.53264954860788e-06,2.64376031446459e-02
1.43579110694211e+07	1.67482645952449e-09,-2.90144781798424e-05	9.99999999858423e-01,2.44776688642860e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097821005e-09,1.75438902215794e-13	1.52560878963684e-06,-2.63767983451358e-02	1.52256950865863e-06,-2.63767983453112e-02	-1.52561033729442e-06,2.63767983451358e-02	-1.52561005961616e-06,2.63767983451358e-02
1.43910094727375e+07	1.66711597030957e-09,-2.89477467322518e-05	9.99999999859074e-01,2.44213717885008e-06	1.00000000000000e+00,-6.77626357803440e-21	3.03928097825677e-09,1.75033791195388e-13	1.51859925398695e-06,-2.63161333927811e-02	1.51555997300870e-06,-2.63161333929562e-02	-1.51859726900740e-06,2.63161333927811e-02	-1.51859785546549e-06,2.63161333927811e-02
1.44241841757534e+07	1.65944090757437e-09,-2.88811687627286e-05	9.99999999859721e-01,2.43652041923943e-06	1.00000000000000e+00,-6.77626357803440e-21	3.03928097830327e-09,1.74629608186694e-13	1.51162192422773e-06,-2.62556079659422e-02	1.50858264324943e-06,-2.62556079661169e-02	-1.51162128791194e-06,2.62556079659422e-02	-1.51162203110289e-06,2.62556079659422e-02
1.44574353543580e+07	1.65180110854901e-09,-2.88147439182831e-05	9.99999999860366e-01,2.43091657781717e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097834955e-09,1.74226351046775e-13	1.50467665238654e-06,-2.61952217437195e-02	1.50163737140819e-06,-2.61952217438937e-02	-1.50467641220294e-06,2.61952217437195e-02	-1.50467712956015e-06,2.61952217437195e-02
1.44907631848457e+07	1.64419641121145e-09,-2.87484718467374e-05	9.99999999861007e-01,2.42532562487226e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097839563e-09,1.73824017637600e-13	1.49776329117062e-06,-2.61349744059510e-02	1.49472401019223e-06,-2.61349744061249e-02	-1.49776503460245e-06,2.61349744059510e-02	-1.49776496982668e-06,2.61349744059510e-02
1.45241678439172e+07	1.63662665428410e-09,-2.86823521967236e-05	9.99999999861646e-01,2.41974753076204e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097844149e-09,1.73422605826039e-13	1.49088169396399e-06,-2.60748656332116e-02	1.48784241298555e-06,-2.60748656333850e-02	-1.49088117330536e-06,2.60748656332116e-02	-1.49088191392366e-06,2.60748656332116e-02
1.45576495086808e+07	1.62909167723036e-09,-2.86163846176819e-05	9.99999999862282e-01,2.41418226591201e-06	1.00000000000000e+00,-6.77626357803440e-21	3.03928097848714e-09,1.73022113483846e-13	1.48403171482427e-06,-2.60148951068105e-02	1.48099243384578e-06,-2.60148951069835e-02	-1.48403081011678e-06,2.60148951068105e-02	-1.48403159982990e-06,2.60148951068105e-02
1.45912083566529e+07	1.62159132025122e-09,-2.85505687598588e-05	9.99999999862915e-01,2.40862980081571e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097853258e-09,1.72622538487651e-13	1.47721320847964e-06,-2.59550625087899e-02	1.47417392750111e-06,-2.59550625089626e-02	-1.47721394503670e-06,2.59550625087899e-02	-1.47721402754542e-06,2.59550625087899e-02
1.46248445657593e+07	1.61412542428189e-09,-2.84849042743053e-05	9.99999999863544e-01,2.40309010603450e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097857782e-09,1.72223878718948e-13	1.47042603032575e-06,-2.58953675219235e-02	1.46738674934717e-06,-2.58953675220957e-02	-1.47042818534309e-06,2.58953675219235e-02	-1.47042737808079e-06,2.58953675219235e-02
1.46585583143356e+07	1.60669383098841e-09,-2.84193908128747e-05	9.99999999864171e-01,2.39756315219748e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097862284e-09,1.71826132064081e-13	1.46367003642263e-06,-2.58358098297143e-02	1.46063075544401e-06,-2.58358098298861e-02	-1.46367233467492e-06,2.58358098297143e-02	-1.46367165143602e-06,2.58358098297143e-02
1.46923497811289e+07	1.59929638276431e-09,-2.83540280282213e-05	9.99999999864796e-01,2.39204891000131e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097866766e-09,1.71429296414239e-13	1.45694508349168e-06,-2.57763891163934e-02	1.45390580251301e-06,-2.57763891165648e-02	-1.45694400031017e-06,2.57763891163934e-02	-1.45694320963230e-06,2.57763891163934e-02
1.47262191452982e+07	1.59193292272725e-09,-2.82888155737981e-05	9.99999999865417e-01,2.38654735021000e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097871227e-09,1.71033369665437e-13	1.45025102891258e-06,-2.57171050669181e-02	1.44721174793387e-06,-2.57171050670892e-02	-1.45025155677595e-06,2.57171050669181e-02	-1.45025114761665e-06,2.57171050669181e-02
1.47601665864154e+07	1.58460329471570e-09,-2.82237531038552e-05	9.99999999866035e-01,2.38105844365486e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097875668e-09,1.70638349718512e-13	1.44358773072030e-06,-2.56579573669705e-02	1.44054844974154e-06,-2.56579573671411e-02	-1.44358662954515e-06,2.56579573669705e-02	-1.44358637044206e-06,2.56579573669705e-02
1.47941922844666e+07	1.57730734328561e-09,-2.81588402734379e-05	9.99999999866651e-01,2.37558216123423e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097880089e-09,1.70244234479108e-13	1.43695504760208e-06,-2.55989457029551e-02	1.43391576662328e-06,-2.55989457031253e-02	-1.43695400406183e-06,2.55989457029551e-02	-1.43695433507673e-06,2.55989457029551e-02
1.48282964198525e+07	1.57004491370716e-09,-2.80940767383848e-05	9.99999999867263e-01,2.37011847391343e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097884489e-09,1.69851021857666e-13	1.43035283889444e-06,-2.55400697619981e-02	1.42731355791560e-06,-2.55400697621680e-02	-1.43035248396497e-06,2.55400697619981e-02	-1.43035322253127e-06,2.55400697619981e-02
1.48624791733899e+07	1.56281585196142e-09,-2.80294621553261e-05	9.99999999867873e-01,2.36466735272452e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097888868e-09,1.69458709769410e-13	1.42378096458018e-06,-2.54813292319452e-02	1.42074168360129e-06,-2.54813292321146e-02	-1.42377967653254e-06,2.54813292319452e-02	-1.42377939482685e-06,2.54813292319452e-02
1.48967407263124e+07	1.55562000473714e-09,-2.79649961816819e-05	9.99999999868480e-01,2.35922876876621e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097893228e-09,1.69067296134342e-13	1.41723928528543e-06,-2.54227238013599e-02	1.41420000430649e-06,-2.54227238015290e-02	-1.41723797448659e-06,2.54227238013599e-02	-1.41723830893170e-06,2.54227238013599e-02
1.49310812602713e+07	1.54845721942746e-09,-2.79006784756598e-05	9.99999999869084e-01,2.35380269320365e-06	1.00000000000000e+00,0.00000000000000e+00	3.03928097897568e-09,1.68676778877225e-13	1.41072766227666e-06,-2.53642531595221e-02	1.40768838129769e-06,-2.53642531596908e-02	-1.41072737782709e-06,2.53642531595221e-02	-1.41072814585641e-06,2.53642531595221e-02
1.49655009573367e+07	1.54132734412666e-09,-2.78365086962540e-05	9.99999999869686e-01,2.34838909726836e-06	1.00000000000000e+00,6.77626357803440e-21	3.03928097901888e-09,1.68287155927577e-13	1.40424595745780e-06,-2.53059169964263e-02	1.40120667647879e-06,-2.53059169965945e-02	-1.40424669019305e-06,2.53059169964262e-02	-1.40424708661158e-06,2.53059169964262e-02
